player_id_cat,gender,date,deposit_approved_sum,withdrawal_approved_sum,turnover_cash_sum,winning_cash_sum,result_cash_sum,NGR_sum,bonus_cash_sum,session_sum
53,male,2013-09-23,176,0,643,467,-176,176,25,3451
53,male,2013-09-25,59,0,71,13,-58,58,0,2405
53,male,2013-09-30,235,0,560,324,-236,236,0,6306
53,male,2013-10-21,58,0,64,6,-58,58,0,2119
53,male,2013-10-28,761,0,1481,1147,-334,334,0,2746
53,male,2013-10-29,583,0,11351,10342,-1009,1009,0,11867
53,male,2013-11-08,886,0,2017,1131,-886,886,0,4617
53,male,2013-11-10,88,0,153,65,-88,88,0,2425
53,male,2013-12-16,301,0,2373,2072,-301,220,0,7780
53,male,2013-12-25,151,0,476,325,-151,151,0,3287
55,male,2013-04-05,143,0,503,359,-144,140,0,7104
55,male,2013-04-06,30,0,83,53,-30,30,0,1399
56,male,2013-11-16,60,0,92,119,27,-29,31,2530
56,male,2013-11-17,0,0,905,816,-89,89,0,12268
56,male,2013-11-20,286,0,947,631,-316,286,0,12789
56,male,2013-11-21,88,0,228,140,-88,88,0,4713
56,male,2013-11-22,0,0,0,0,0,0,34,1491
56,male,2013-11-23,62,0,144,81,-63,62,0,1943
56,male,2013-11-24,59,0,812,753,-59,59,0,4621
56,male,2013-12-02,728,0,2555,1837,-718,718,0,10502
56,male,2013-12-03,0,0,11,1,-10,11,0,215
56,male,2013-12-07,0,0,0,0,0,0,0,4
56,male,2013-12-09,269,0,867,598,-269,269,23,8242
56,male,2013-12-12,524,0,3299,2775,-524,524,0,12264
56,male,2013-12-13,581,0,2548,1967,-581,581,0,7785
56,male,2013-12-27,30,0,138,109,-29,30,0,3497
57,female,2013-10-18,87,0,126,39,-87,81,0,2386
58,female,2013-06-02,89,0,178,89,-89,84,0,3568
58,female,2013-12-25,60,0,104,44,-60,60,0,3470
59,female,2013-07-29,59,0,157,98,-59,59,0,2203
59,female,2013-09-03,58,146,45,132,87,-87,0,834
59,female,2013-09-10,59,0,113,54,-59,59,0,2815
59,female,2013-12-19,60,90,389,419,30,-30,0,3523
60,female,2013-12-19,60,0,131,71,-60,60,0,4347
60,female,2013-12-23,60,0,128,67,-61,61,0,3042
61,female,2013-09-27,589,0,912,328,-584,584,0,3172
62,female,2013-04-03,45,0,49,6,-43,39,29,290
63,male,2013-04-04,60,0,101,41,-60,60,0,3297
63,male,2013-07-01,119,2502,8970,11353,2383,-2383,24,5502
63,male,2013-07-02,297,0,778,481,-297,297,0,7465
63,male,2013-07-03,119,0,258,139,-119,114,0,7856
63,male,2013-07-08,385,2147,3343,5105,1762,-1761,0,13303
63,male,2013-07-09,1894,0,9549,7655,-1894,1894,32,29476
63,male,2013-07-10,355,322,1333,1300,-33,33,0,4280
63,male,2013-07-11,89,0,6150,6118,-32,32,0,12684
63,male,2013-07-12,714,749,5471,5455,-16,16,0,15809
63,male,2013-07-13,59,0,320,260,-60,60,0,4259
63,male,2013-07-20,298,0,705,406,-299,298,0,4081
63,male,2013-07-27,1068,1583,8668,9177,509,-510,0,19025
63,male,2013-07-28,0,0,0,0,0,0,0,1474
63,male,2013-07-31,265,0,8936,9343,407,-407,36,15424
63,male,2013-08-01,0,881,1745,1967,222,-222,13,1918
63,male,2013-08-02,352,0,2160,1802,-358,358,0,16676
63,male,2013-08-03,88,0,661,588,-73,73,23,4638
63,male,2013-08-06,438,2953,4045,6561,2516,-2516,46,10917
63,male,2013-08-07,703,2692,8208,10201,1993,-1993,0,28579
63,male,2013-08-08,262,0,405,140,-265,265,0,3492
63,male,2013-08-09,263,0,943,679,-264,264,0,3119
63,male,2013-08-10,698,0,4627,4134,-493,493,0,11488
63,male,2013-08-11,87,0,854,547,-307,307,1,4834
63,male,2013-08-14,88,0,535,446,-89,89,27,8330
63,male,2013-08-23,615,0,2669,2054,-615,615,0,10558
63,male,2013-08-26,263,663,2457,2857,400,-400,0,6659
63,male,2013-08-27,88,0,2742,2654,-88,88,8,6395
63,male,2013-08-28,439,0,3484,3686,202,-201,0,11090
63,male,2013-08-29,787,1382,4205,4162,-43,44,0,13648
63,male,2013-09-04,58,0,231,172,-59,58,0,2540
63,male,2013-09-18,59,0,198,139,-59,59,0,3298
63,male,2013-09-25,442,0,5654,5212,-442,416,0,8857
63,male,2013-09-26,706,0,4097,3390,-707,706,0,10475
63,male,2013-09-27,530,0,1137,607,-530,530,0,4974
63,male,2013-10-27,176,0,723,547,-176,176,0,3890
63,male,2013-10-28,176,0,323,148,-175,176,0,2941
63,male,2013-10-30,87,0,278,190,-88,88,0,2879
64,female,2013-05-25,103,646,455,999,544,-543,0,3334
64,female,2013-05-26,881,0,1742,861,-881,881,0,8046
64,female,2013-06-03,148,0,247,99,-148,148,0,2528
64,female,2013-06-05,148,0,228,80,-148,148,0,2473
64,female,2013-06-16,0,0,0,0,0,0,0,1891
64,female,2013-06-29,891,0,3431,2540,-891,891,0,5736
64,female,2013-06-30,1634,0,2568,934,-1634,1634,18,4625
66,male,2013-10-26,5694,0,24789,24033,-756,755,0,7623
66,male,2013-10-27,1464,0,33378,26927,-6451,6403,5,12545
66,male,2013-10-28,1464,0,1800,322,-1478,1463,0,2636
66,male,2013-11-14,42,0,51,8,-43,43,0,2616
67,male,2013-02-23,74,0,98,24,-74,60,43,2749
68,female,2013-03-26,150,0,559,410,-149,149,0,8716
69,male,2013-10-27,293,0,1107,815,-292,237,0,7795
69,male,2013-10-28,805,0,6010,5315,-695,578,0,22838
69,male,2013-10-29,991,0,2817,1717,-1100,1061,0,26718
69,male,2013-10-30,714,0,3511,2798,-713,684,0,24988
69,male,2013-10-31,234,0,590,356,-234,234,0,7618
69,male,2013-11-22,0,0,1,0,-1,1,0,1965
69,male,2013-11-25,59,0,115,57,-58,59,0,1020
69,male,2013-11-26,59,0,266,207,-59,59,0,5449
69,male,2013-11-27,59,0,93,33,-60,57,0,2282
69,male,2013-11-28,60,0,93,33,-60,60,0,6931
69,male,2013-11-29,60,0,655,596,-59,59,23,3807
69,male,2013-11-30,60,1787,8132,9859,1727,-1727,0,21515
69,male,2013-12-01,60,0,112,53,-59,59,0,8592
69,male,2013-12-02,60,0,10311,10251,-60,60,7,12573
69,male,2013-12-03,59,0,1314,1254,-60,59,0,7419
69,male,2013-12-04,119,0,1052,933,-119,119,0,10082
69,male,2013-12-05,119,0,218,99,-119,119,0,24482
69,male,2013-12-06,119,0,206,86,-120,120,11,9371
69,male,2013-12-07,239,0,1424,1185,-239,239,29,13591
69,male,2013-12-08,239,0,1667,1428,-239,240,0,20825
69,male,2013-12-09,239,0,1590,1351,-239,236,0,10768
69,male,2013-12-10,209,0,408,200,-208,208,0,10514
69,male,2013-12-17,150,0,387,235,-152,151,0,3330
69,male,2013-12-18,240,0,3490,3251,-239,239,0,10165
69,male,2013-12-19,210,2707,4547,7042,2495,-2496,0,6680
69,male,2013-12-20,240,0,540,300,-240,240,0,6646
69,male,2013-12-21,241,0,346,104,-242,242,0,2464
69,male,2013-12-22,241,3033,6213,9006,2793,-2793,0,5154
69,male,2013-12-23,241,0,750,515,-235,234,0,10200
69,male,2013-12-24,240,0,1031,784,-247,247,0,8889
69,male,2013-12-25,241,0,616,376,-240,240,0,2679
69,male,2013-12-26,241,0,384,142,-242,242,0,2172
69,male,2013-12-27,241,0,438,197,-241,240,0,2215
69,male,2013-12-28,241,0,391,150,-241,241,0,8848
69,male,2013-12-29,0,0,0,0,0,0,41,17080
69,male,2013-12-30,0,0,0,0,0,0,0,18410
69,male,2013-12-31,0,0,0,0,0,0,20,9099
73,male,2013-06-20,44,0,213,169,-44,44,41,1169
74,male,2013-03-24,75,0,85,10,-75,75,0,2444
74,male,2013-03-27,151,0,342,191,-151,151,0,4208
74,male,2013-04-01,151,0,335,184,-151,151,34,2893
74,male,2013-05-19,0,0,9,0,-9,0,22,2185
74,male,2013-07-27,0,0,0,0,0,0,39,1927
74,male,2013-12-19,150,0,169,20,-149,150,0,2580
75,female,2013-06-07,89,0,127,38,-89,89,0,2407
76,female,2013-01-31,151,0,226,76,-150,145,0,2405
78,male,2013-02-21,357,1041,3260,3944,684,-684,0,16227
78,male,2013-02-22,1198,0,5219,4020,-1199,1198,7,22390
78,male,2013-02-23,44,0,116,72,-44,44,0,7125
78,male,2013-02-24,0,0,0,0,0,0,0,2025
78,male,2013-02-26,520,0,1692,1172,-520,520,0,27695
78,male,2013-02-27,446,0,4502,4056,-446,446,0,23432
78,male,2013-02-28,1877,2979,22458,23593,1135,-1223,0,62205
78,male,2013-03-01,718,598,11832,11729,-103,86,13,62385
78,male,2013-03-02,685,298,4495,4147,-348,338,0,62882
78,male,2013-03-03,268,0,1519,1252,-267,266,0,17972
78,male,2013-03-04,406,0,3233,2737,-496,496,12,37158
78,male,2013-03-05,297,356,3289,3348,59,-59,0,31017
78,male,2013-03-06,329,0,1564,1250,-314,314,0,24252
78,male,2013-03-07,251,0,1656,1526,-130,111,0,40088
78,male,2013-03-08,223,0,1462,1105,-357,357,0,34005
78,male,2013-03-09,193,0,626,458,-168,162,0,17762
78,male,2013-03-10,59,0,599,515,-84,85,0,25614
78,male,2013-03-11,1395,0,4890,3495,-1395,1395,0,30744
78,male,2013-03-12,250,0,1707,1456,-251,248,0,29726
78,male,2013-03-13,104,0,943,840,-103,104,0,26375
78,male,2013-03-14,45,0,450,406,-44,45,0,15300
78,male,2013-03-15,269,0,1163,894,-269,269,0,30574
78,male,2013-03-16,120,0,657,540,-117,117,30,13599
78,male,2013-03-17,60,0,218,155,-63,63,0,7031
78,male,2013-03-18,0,0,0,0,0,0,0,2717
78,male,2013-03-20,120,0,282,167,-115,114,27,7032
78,male,2013-03-21,181,0,6122,5935,-187,187,0,34146
78,male,2013-03-22,271,0,2004,2097,93,-93,0,22825
78,male,2013-03-23,75,0,8172,7736,-436,436,0,51889
78,male,2013-03-24,239,0,473,234,-239,239,0,14655
78,male,2013-03-25,360,0,2549,2245,-304,304,30,42813
78,male,2013-03-26,787,0,6407,6166,-241,241,41,57665
78,male,2013-03-27,151,0,2221,2069,-152,151,0,23607
78,male,2013-03-29,0,0,1868,1265,-603,602,0,16284
78,male,2013-03-30,0,0,0,0,0,0,22,3608
78,male,2013-04-01,0,0,0,0,0,0,0,2450
78,male,2013-04-03,30,0,36,7,-29,30,0,11383
78,male,2013-04-04,91,0,248,158,-90,90,0,5634
78,male,2013-04-05,30,0,129,98,-31,31,0,13665
78,male,2013-04-06,45,0,3028,3403,375,-376,0,34228
78,male,2013-04-07,225,902,7641,7978,337,-337,21,74983
78,male,2013-04-08,904,151,8859,8025,-834,835,0,65868
78,male,2013-04-09,0,0,0,0,0,0,0,3880
78,male,2013-04-10,121,0,1230,1108,-122,122,0,39912
78,male,2013-04-11,180,0,826,672,-154,152,0,21581
78,male,2013-04-12,503,421,4872,4761,-111,112,0,72901
78,male,2013-04-14,150,0,390,240,-150,150,37,21104
78,male,2013-04-15,390,600,3557,3767,210,-210,0,48053
78,male,2013-04-16,231,0,1852,1692,-160,160,0,20025
78,male,2013-04-17,315,601,8426,8647,221,-221,0,70720
78,male,2013-04-18,361,180,2834,2646,-188,188,0,36956
78,male,2013-04-19,616,90,4153,3627,-526,526,0,60363
78,male,2013-04-20,796,420,6897,6549,-348,343,0,48528
78,male,2013-04-21,526,90,3613,3377,-236,236,34,61012
78,male,2013-04-22,428,360,3962,3668,-294,294,0,44505
78,male,2013-04-23,270,0,1163,893,-270,270,0,35516
78,male,2013-04-24,0,0,0,0,0,0,8,9
78,male,2013-04-27,0,0,0,0,0,0,0,3
78,male,2013-05-02,0,0,0,0,0,0,45,2
78,male,2013-05-05,0,0,0,0,0,0,0,1
78,male,2013-05-07,0,0,0,0,0,0,41,1
78,male,2013-05-18,0,0,0,0,0,0,0,5767
78,male,2013-05-19,29,584,272,991,719,-719,0,8455
78,male,2013-05-20,643,204,7312,6747,-565,563,0,76314
78,male,2013-05-21,0,0,380,342,-38,38,0,12733
78,male,2013-05-22,0,0,0,0,0,0,0,1844
78,male,2013-05-24,44,0,323,279,-44,44,0,7574
78,male,2013-05-25,764,1909,9201,10395,1194,-1194,0,53579
78,male,2013-05-26,2292,1587,11736,11218,-518,517,0,68410
78,male,2013-05-27,1320,559,6981,5984,-997,997,0,55502
78,male,2013-05-28,584,293,3529,3237,-292,291,0,47590
78,male,2013-05-29,1174,1497,9191,9582,391,-391,0,58775
78,male,2013-05-30,1792,207,10646,8992,-1654,1654,0,28650
78,male,2013-05-31,30,0,165,135,-30,30,0,8061
78,male,2013-06-01,182,207,1420,1456,36,-36,22,31207
78,male,2013-06-02,310,133,1425,1236,-189,189,0,21971
78,male,2013-06-03,41,0,6,1,-5,5,39,2473
78,male,2013-06-04,692,1552,6058,7052,994,-993,0,67674
78,male,2013-06-05,415,296,7969,7903,-66,66,0,46980
78,male,2013-06-06,136,0,1606,1247,-359,359,0,14123
78,male,2013-06-07,222,0,1080,915,-165,165,0,27334
78,male,2013-06-08,230,88,1747,1684,-63,63,34,32114
78,male,2013-06-09,457,0,3582,3058,-524,524,0,53597
78,male,2013-06-10,162,59,585,492,-93,93,0,22563
78,male,2013-06-11,0,0,1368,1290,-78,79,46,24141
78,male,2013-06-12,59,0,607,609,2,-2,25,10580
78,male,2013-06-13,0,0,2660,2600,-60,58,0,35810
78,male,2013-06-14,0,0,0,0,0,0,0,10925
78,male,2013-06-15,0,0,2,1,-1,2,28,4944
78,male,2013-06-16,29,0,157,128,-29,29,0,7695
78,male,2013-06-17,207,591,1707,2183,476,-476,0,22309
78,male,2013-06-18,186,1004,3894,6512,2618,-2617,0,40683
78,male,2013-06-19,0,1766,886,769,-117,117,7,8401
78,male,2013-06-22,636,295,4815,4569,-246,246,0,56931
78,male,2013-06-23,628,295,2570,2142,-428,428,0,39933
78,male,2013-06-24,488,0,3683,3648,-35,35,0,23464
78,male,2013-06-25,1129,0,19664,18200,-1464,1464,0,84252
78,male,2013-06-26,804,238,6351,6730,379,-380,0,43279
78,male,2013-06-27,1238,2089,8438,8386,-52,52,32,74475
78,male,2013-06-28,980,1490,6941,7419,478,-479,0,46198
78,male,2013-06-29,877,297,5804,5109,-695,695,0,64202
78,male,2013-06-30,846,267,7651,7190,-461,462,0,85348
78,male,2013-07-01,159,0,879,615,-264,264,5,22245
78,male,2013-07-02,357,149,5007,4803,-204,204,23,71357
78,male,2013-07-03,311,268,2397,2320,-77,77,0,44360
78,male,2013-07-04,269,419,1649,1833,184,-184,0,31618
78,male,2013-07-05,771,239,4102,3535,-567,566,0,71396
78,male,2013-07-06,60,0,308,248,-60,60,0,14614
78,male,2013-07-07,89,0,260,180,-80,80,0,7414
78,male,2013-07-08,30,0,100,62,-38,38,0,7769
78,male,2013-07-09,154,0,240,113,-127,127,0,1759
78,male,2013-07-10,355,0,1447,1126,-321,322,0,29642
78,male,2013-07-11,445,356,3614,3472,-142,142,0,36129
78,male,2013-07-12,327,0,1672,1338,-334,334,0,35359
78,male,2013-07-13,89,445,1358,1740,382,-382,0,16566
78,male,2013-07-14,178,89,2679,2592,-87,87,0,38161
78,male,2013-07-15,238,1220,3204,4159,955,-954,0,32057
78,male,2013-07-16,119,90,1010,1108,98,-98,0,21699
78,male,2013-07-17,349,567,2282,2372,90,-90,0,33405
78,male,2013-07-18,179,0,1075,895,-180,180,0,19465
78,male,2013-07-19,90,0,691,601,-90,90,0,15006
78,male,2013-07-20,0,0,0,0,0,0,0,5817
78,male,2013-09-02,116,58,708,649,-59,58,0,14170
78,male,2013-09-03,0,0,0,0,0,0,0,491
78,male,2013-09-04,58,0,273,217,-56,56,0,3427
78,male,2013-09-05,0,0,4,2,-2,2,0,2076
78,male,2013-09-06,0,0,0,0,0,0,0,1983
78,male,2013-09-09,30,0,210,181,-29,29,8,5692
78,male,2013-09-10,0,0,0,0,0,0,32,197
78,male,2013-09-13,59,177,414,532,118,-118,0,9308
78,male,2013-09-14,0,0,0,0,0,0,18,214
78,male,2013-09-15,117,59,817,759,-58,59,0,12396
78,male,2013-09-16,0,0,0,0,0,0,0,347
78,male,2013-09-17,89,148,298,357,59,-59,0,6719
78,male,2013-09-18,59,0,106,47,-59,59,0,4396
78,male,2013-09-20,0,0,1,0,-1,0,0,369
78,male,2013-09-21,0,0,0,0,0,0,0,1999
78,male,2013-09-23,147,587,1280,1891,611,-612,0,16821
78,male,2013-09-24,691,677,7068,6944,-124,125,11,49052
78,male,2013-09-25,655,383,4442,4109,-333,333,0,34029
78,male,2013-09-26,227,235,2600,2608,8,-8,0,30536
78,male,2013-09-27,88,59,589,560,-29,30,0,27196
78,male,2013-09-28,88,0,321,233,-88,88,21,9936
78,male,2013-10-04,29,0,48,19,-29,29,0,2039
78,male,2013-10-05,0,0,0,0,0,0,0,1663
78,male,2013-10-17,0,0,1,0,-1,1,0,2187
78,male,2013-10-18,79,233,444,598,154,-154,47,14521
78,male,2013-10-19,87,0,288,200,-88,87,0,7414
78,male,2013-10-20,0,0,0,0,0,0,0,1656
78,male,2013-10-21,350,408,1091,1149,58,-59,0,30397
78,male,2013-10-22,361,468,1380,1527,147,-147,13,28975
78,male,2013-10-23,389,117,1710,1397,-313,313,0,25106
78,male,2013-10-24,373,351,1787,1766,-21,22,0,29714
78,male,2013-10-25,967,1641,3485,4181,696,-698,36,41292
78,male,2013-10-26,0,0,127,105,-22,23,0,5636
78,male,2013-10-27,0,0,0,0,0,0,0,1893
78,male,2013-10-28,0,0,0,0,0,0,0,695
78,male,2013-10-29,0,0,0,0,0,0,0,155
78,male,2013-10-30,29,0,55,26,-29,29,24,2045
78,male,2013-10-31,0,0,0,0,0,0,0,1946
78,male,2013-11-01,128,0,452,324,-128,128,0,2352
78,male,2013-11-02,0,0,0,0,0,0,0,1822
78,male,2013-11-04,0,0,0,0,0,0,0,149
78,male,2013-11-10,0,0,0,0,0,0,0,196
78,male,2013-11-11,0,0,0,0,0,0,0,1919
78,male,2013-11-16,0,0,0,0,0,0,0,1171
78,male,2013-11-20,199,0,473,274,-199,199,34,11795
78,male,2013-11-22,59,0,88,29,-59,59,0,3006
78,male,2013-11-23,193,186,845,841,-4,4,0,15683
78,male,2013-11-25,0,0,11,9,-2,2,1,5954
78,male,2013-11-26,0,0,0,0,0,0,0,1882
78,male,2013-11-29,0,0,0,0,0,0,0,1889
78,male,2013-12-02,0,0,0,0,0,0,0,104
78,male,2013-12-06,0,0,0,0,0,0,40,1082
78,male,2013-12-11,0,0,0,0,0,0,0,1969
78,male,2013-12-12,363,123,1367,1127,-240,240,0,29188
78,male,2013-12-13,60,0,418,357,-61,60,0,14987
78,male,2013-12-16,226,120,1013,908,-105,105,0,28851
78,male,2013-12-17,150,0,1290,1165,-125,125,7,31419
78,male,2013-12-18,315,0,1151,812,-339,339,0,32303
78,male,2013-12-19,272,0,1204,930,-274,273,0,19025
78,male,2013-12-20,725,300,5058,4701,-357,357,0,53542
78,male,2013-12-21,362,301,2586,2458,-128,128,0,30004
78,male,2013-12-22,582,663,3528,3635,107,-107,40,40862
78,male,2013-12-23,202,60,1085,917,-168,168,0,16452
78,male,2013-12-24,60,300,1337,1578,241,-240,0,21686
78,male,2013-12-25,1667,1535,7418,7349,-69,69,0,76665
78,male,2013-12-26,483,286,2353,2093,-260,260,0,35139
78,male,2013-12-28,271,241,1722,1696,-26,26,0,22434
78,male,2013-12-29,286,421,3154,3285,131,-131,42,31398
78,male,2013-12-30,30,0,94,64,-30,30,0,2809
79,male,2013-07-10,148,0,124,86,-38,38,0,3206
79,male,2013-07-11,0,0,144,34,-110,110,0,2307
79,male,2013-07-25,150,0,540,391,-149,149,28,3162
79,male,2013-08-05,293,323,443,472,29,-30,29,2902
79,male,2013-08-06,146,0,573,426,-147,147,39,2467
79,male,2013-08-07,146,0,182,36,-146,146,0,2104
79,male,2013-08-27,292,1170,1626,2505,879,-878,0,7666
79,male,2013-08-28,293,0,460,166,-294,294,0,4813
79,male,2013-08-29,146,0,581,435,-146,146,0,3416
79,male,2013-08-31,145,0,216,71,-145,145,0,2305
79,male,2013-09-02,291,0,705,415,-290,290,36,2931
79,male,2013-09-04,146,0,328,182,-146,146,0,2547
79,male,2013-09-05,146,2925,2071,4851,2780,-2780,0,4837
79,male,2013-09-06,294,0,431,137,-294,294,6,4814
79,male,2013-09-07,585,293,821,526,-295,293,46,9435
79,male,2013-09-08,293,0,503,211,-292,293,0,4817
79,male,2013-09-09,148,0,198,50,-148,148,0,2302
79,male,2013-09-11,294,881,404,991,587,-587,0,4740
79,male,2013-09-12,147,0,513,366,-147,146,0,2798
79,male,2013-09-15,147,0,205,58,-147,147,0,2316
79,male,2013-09-17,148,0,198,50,-148,148,0,2884
79,male,2013-09-18,147,0,336,189,-147,147,46,2690
79,male,2013-09-20,293,0,373,80,-293,293,44,2425
79,male,2013-09-21,293,5571,878,6158,5280,-5280,0,4174
79,male,2013-09-22,440,0,1006,564,-442,442,0,5800
79,male,2013-09-23,147,0,303,157,-146,146,0,2699
79,male,2013-09-24,294,1471,506,1684,1178,-1178,41,3104
79,male,2013-09-25,442,0,891,448,-443,443,32,5582
79,male,2013-09-26,441,0,812,372,-440,440,0,5646
79,male,2013-09-27,147,0,434,286,-148,148,0,2870
79,male,2013-09-28,293,2052,1346,3103,1757,-1757,0,4360
79,male,2013-09-29,147,0,243,98,-145,146,35,2503
79,male,2013-09-30,147,0,334,187,-147,148,0,2640
79,male,2013-10-01,293,293,882,882,0,0,0,7515
79,male,2013-10-02,291,873,956,1538,582,-582,18,3979
79,male,2013-10-03,435,0,1017,582,-435,435,0,5441
79,male,2013-10-04,290,0,616,327,-289,289,0,4970
79,male,2013-10-05,436,0,654,217,-437,437,0,4929
79,male,2013-10-06,436,581,933,1078,145,-144,0,5996
79,male,2013-10-07,436,0,863,429,-434,434,0,5518
79,male,2013-10-08,289,0,378,90,-288,288,0,4439
79,male,2013-10-10,144,0,313,167,-146,146,0,2512
79,male,2013-10-11,290,0,1030,740,-290,289,0,3240
79,male,2013-10-12,145,0,331,185,-146,146,0,2669
79,male,2013-10-13,436,0,692,258,-434,433,0,5122
79,male,2013-10-14,145,0,168,22,-146,146,0,2231
79,male,2013-10-15,145,0,493,348,-145,146,0,3038
79,male,2013-10-16,145,0,517,372,-145,144,0,2862
79,male,2013-10-18,291,0,399,106,-293,292,0,4616
79,male,2013-10-19,583,291,777,485,-292,292,0,5414
79,male,2013-10-20,146,0,163,19,-144,145,0,2135
79,male,2013-10-21,583,0,965,381,-584,584,0,3324
79,male,2013-10-23,293,0,981,689,-292,292,0,3860
79,male,2013-10-24,293,0,462,168,-294,294,0,2928
79,male,2013-10-25,146,0,1008,862,-146,145,50,3309
79,male,2013-10-26,146,0,457,314,-143,143,0,2753
79,male,2013-10-27,146,0,234,84,-150,150,0,2360
79,male,2013-10-28,146,0,729,582,-147,148,0,3170
79,male,2013-10-29,292,0,507,218,-289,289,0,4796
79,male,2013-10-30,146,0,552,403,-149,148,0,3177
79,male,2013-10-31,146,0,219,75,-144,144,0,2394
79,male,2013-11-02,145,0,438,291,-147,147,0,2717
79,male,2013-11-03,294,0,1230,938,-292,292,0,3652
79,male,2013-11-05,147,0,273,126,-147,147,0,3034
79,male,2013-11-09,441,0,785,344,-441,442,30,4987
79,male,2013-11-14,293,0,579,286,-293,293,0,4777
79,male,2013-11-16,147,0,259,112,-147,147,0,2468
79,male,2013-11-18,148,295,495,644,149,-149,0,2994
79,male,2013-11-20,147,0,568,418,-150,150,14,4603
79,male,2013-11-21,147,0,179,32,-147,147,0,2255
79,male,2013-11-22,148,0,211,64,-147,147,0,2300
79,male,2013-11-25,296,0,401,105,-296,296,0,3220
79,male,2013-11-27,149,0,574,427,-147,146,0,3115
79,male,2013-11-30,149,893,578,1321,743,-743,0,3010
79,male,2013-12-08,150,0,181,31,-150,151,0,2190
79,male,2013-12-20,150,0,310,160,-150,150,0,2522
79,male,2013-12-23,151,0,310,161,-149,149,0,2484
79,male,2013-12-27,150,1204,268,1320,1052,-1053,0,2571
79,male,2013-12-28,150,0,559,407,-152,151,5,3027
79,male,2013-12-31,150,0,182,32,-150,151,0,2197
80,male,2013-08-02,176,0,254,78,-176,176,0,2445
84,female,2013-06-18,30,0,36,5,-31,29,0,741
85,female,2013-09-23,147,294,184,329,145,-147,13,1878
86,female,2013-09-06,176,0,660,470,-190,176,0,6113
86,female,2013-10-14,145,0,347,202,-145,145,0,4396
88,female,2013-10-10,287,287,1271,1271,0,0,0,13405
89,female,2013-07-12,60,0,428,366,-62,53,0,9038
89,female,2013-07-13,59,0,430,374,-56,54,0,9205
89,female,2013-07-14,30,0,207,169,-38,39,0,4613
89,female,2013-08-09,88,0,528,448,-80,80,0,10402
89,female,2013-08-10,29,87,725,808,83,-89,0,13573
89,female,2013-08-11,0,0,113,81,-32,32,0,2529
89,female,2013-08-20,0,0,0,0,0,0,44,260
89,female,2013-08-23,59,0,305,267,-38,37,10,6461
89,female,2013-08-24,0,0,68,48,-20,20,0,2434
89,female,2013-08-31,0,0,0,0,0,0,0,202
89,female,2013-09-01,58,0,726,677,-49,47,0,12918
89,female,2013-09-02,29,0,607,671,64,-65,0,8889
89,female,2013-09-03,0,0,636,608,-28,27,20,9610
89,female,2013-09-04,0,0,217,275,58,-59,0,2978
89,female,2013-09-05,0,0,297,326,29,-30,0,4010
89,female,2013-09-06,0,0,551,521,-30,26,0,7427
89,female,2013-09-07,0,0,775,702,-73,72,0,12418
89,female,2013-09-08,0,0,634,713,79,-81,0,10504
89,female,2013-09-09,0,0,361,532,171,-173,0,6338
89,female,2013-09-10,0,0,654,675,21,-25,0,10541
89,female,2013-09-11,0,0,427,406,-21,19,0,7108
89,female,2013-09-12,0,0,608,653,45,-46,0,9836
89,female,2013-09-13,0,147,616,445,-171,170,24,10968
89,female,2013-09-14,59,0,291,197,-94,93,0,5947
89,female,2013-09-15,29,0,59,30,-29,29,0,1763
89,female,2013-09-18,0,0,0,0,0,0,0,252
89,female,2013-09-21,59,0,324,309,-15,14,0,5715
89,female,2013-09-22,0,0,467,555,88,-89,0,8093
89,female,2013-09-23,0,0,373,276,-97,97,0,7061
89,female,2013-09-24,0,235,229,479,250,-251,0,5544
89,female,2013-09-25,0,0,150,100,-50,50,0,3529
89,female,2013-10-01,29,0,377,347,-30,24,0,8085
89,female,2013-10-02,87,0,242,163,-79,79,0,5309
89,female,2013-10-03,29,0,108,70,-38,38,0,2874
89,female,2013-10-26,59,0,212,153,-59,58,0,5073
89,female,2013-10-27,29,0,193,164,-29,29,0,5740
89,female,2013-11-01,58,0,166,108,-58,58,0,3776
89,female,2013-11-02,29,0,235,206,-29,29,26,4825
89,female,2013-11-03,29,0,118,98,-20,21,0,4025
89,female,2013-11-04,29,0,47,21,-26,26,0,1413
89,female,2013-11-18,59,0,314,255,-59,58,0,8327
89,female,2013-11-19,29,0,294,288,-6,6,0,8211
89,female,2013-11-20,0,0,68,33,-35,35,0,2312
89,female,2013-12-01,60,0,128,76,-52,52,0,3641
89,female,2013-12-08,30,0,116,88,-28,29,0,2472
89,female,2013-12-09,60,0,145,88,-57,57,0,3902
89,female,2013-12-10,0,0,37,25,-12,12,0,1220
91,female,2013-09-05,88,385,532,830,298,-297,0,1309
91,female,2013-10-31,175,0,395,219,-176,175,14,1095
91,female,2013-11-26,237,0,589,352,-237,237,0,2987
92,female,2013-04-29,0,0,5,2,-3,0,0,620
92,female,2013-05-03,0,0,0,0,0,0,0,1
92,female,2013-05-05,0,0,0,0,0,0,0,2654
92,female,2013-05-06,0,0,0,0,0,0,0,223
92,female,2013-05-08,0,0,0,0,0,0,0,92
92,female,2013-05-17,0,0,0,0,0,0,0,125
92,female,2013-05-19,0,0,0,0,0,0,0,19
92,female,2013-05-31,0,0,0,0,0,0,0,26
93,male,2013-07-21,30,0,75,40,-35,30,0,1776
