player_id_cat,deposit_approved_sum,withdrawal_approved_sum,turnover_cash_sum,winning_cash_sum,result_cash_sum,NGR_sum,bonus_cash_sum,session_sum,female,male
6376,152,0,569,417,-152,121,45,9853,1.0,0.0
6378,147,0,320,172,-148,144,0,3453,0.0,1.0
6380,2909,773,2685,1260,-1425,1426,95,14540,0.0,1.0
6381,29,0,1391,1351,-40,8,0,8800,0.0,1.0
6382,918,0,2687,1769,-918,899,82,19237,1.0,0.0
6383,595,0,3638,3044,-594,594,221,59035,0.0,1.0
6384,29,0,71,25,-46,29,0,3296,1.0,0.0
6385,149,894,9006,9594,588,-854,27,121131,0.0,1.0
6389,0,0,40,11,-29,29,0,2279,1.0,0.0
6390,6809,6850,26649,26656,7,-855,260,379500,0.0,1.0
6392,45,0,72,27,-45,41,0,2210,0.0,1.0
6394,2598,1630,15238,13961,-1277,-350,216,324821,0.0,1.0
6395,981,0,8728,7748,-980,977,0,37765,0.0,1.0
6400,450,361,2702,2612,-90,89,0,4271,0.0,1.0
6402,180,196,311,328,17,-16,0,8409,0.0,1.0
6403,5371,1636,17753,14018,-3735,3735,0,28750,0.0,1.0
6404,58,0,103,45,-58,58,0,2096,0.0,1.0
6405,185,0,668,440,-228,140,15,19281,0.0,1.0
6407,45,0,74,27,-47,45,18,493,0.0,1.0
6408,9607,3785,37277,31456,-5821,5724,0,43399,0.0,1.0
6409,586,0,1189,599,-590,586,1,4914,1.0,0.0
6410,263,0,829,565,-264,262,25,24760,1.0,0.0
6412,2239,0,5118,2879,-2239,2224,10,22337,1.0,0.0
6413,60,0,87,28,-59,58,10,6591,1.0,0.0
6414,30,0,56,26,-30,27,18,4925,0.0,1.0
6416,2089,0,8287,6196,-2091,1893,9,33534,0.0,1.0
6419,30,0,51,20,-31,30,0,3841,0.0,1.0
6420,19202,25588,73355,79739,6384,-6385,19,17426,0.0,1.0
6421,89,0,557,458,-99,89,0,11372,0.0,1.0
6422,378,384,1469,1475,6,-5,35,24076,1.0,0.0
6423,5059,13870,8092,16902,8810,-8810,0,4056,1.0,0.0
6424,59,0,104,45,-59,55,38,5252,0.0,1.0
6425,60,0,87,27,-60,60,0,2968,0.0,1.0
6426,75,75,192,189,-3,0,0,5516,0.0,1.0
6428,451,0,4869,4419,-450,450,0,16067,1.0,0.0
6429,30,0,38,13,-25,25,0,2443,1.0,0.0
6432,3085,4093,7738,8746,1008,-1057,73,36672,1.0,0.0
6433,443,563,906,1026,120,-120,0,6774,0.0,1.0
6434,1473,0,4107,2634,-1473,1473,38,13136,0.0,1.0
6435,326,0,1656,1334,-322,309,0,33097,0.0,1.0
6437,60,0,108,48,-60,60,0,531,0.0,1.0
6438,1890,0,12052,10162,-1890,1889,28,36489,1.0,0.0
6440,359,270,1071,982,-89,89,30,14656,1.0,0.0
6442,4133,2226,28030,26184,-1846,1840,85,96010,1.0,0.0
6443,44,0,89,39,-50,44,0,6591,0.0,1.0
6444,28688,26742,139850,137905,-1945,1885,232,514957,1.0,0.0
6445,444,8399,835,369,-466,-7955,0,21450,0.0,1.0
6446,8463,9944,10132,11612,1480,-1479,0,17632,0.0,1.0
6447,301,2728,316,2743,2427,-2426,0,2369,1.0,0.0
6448,29,875,197,1043,846,-846,45,7539,1.0,0.0
6449,6283,7972,34022,35711,1689,-1689,74,66873,0.0,1.0
6452,705,0,2855,2154,-701,700,0,2067,1.0,0.0
6453,3187,1140,12184,10137,-2047,2047,0,57011,0.0,1.0
6456,60,0,78,18,-60,60,35,2089,0.0,1.0
6457,60,0,85,25,-60,60,0,2270,1.0,0.0
6458,1458,0,941,778,-163,146,25,20651,0.0,1.0
6459,44,0,74,30,-44,43,0,4634,1.0,0.0
6460,4621,4033,23744,23157,-587,576,297,678518,1.0,0.0
6461,45,0,130,87,-43,41,0,2497,1.0,0.0
6462,59,0,120,49,-71,59,96,39609,1.0,0.0
6463,30,0,77,43,-34,29,42,1006,0.0,1.0
6465,533,0,876,344,-532,533,0,5062,0.0,1.0
6466,558,821,5405,5666,261,-276,163,58219,0.0,1.0
6469,209,149,626,524,-102,59,0,30453,0.0,1.0
6473,147,0,148,0,-148,0,48,17530,0.0,1.0
6474,58,0,62,4,-58,54,25,2721,0.0,1.0
6475,90,0,211,121,-90,90,31,3591,0.0,1.0
6477,29,0,29,0,-29,29,0,2083,1.0,0.0
6478,294,0,553,260,-293,294,0,3710,1.0,0.0
6479,2089,0,6831,4744,-2087,2088,13,46688,0.0,1.0
6480,29,0,47,15,-32,29,0,11925,0.0,1.0
6481,90,0,105,14,-91,90,0,2657,0.0,1.0
6482,31,0,90,60,-30,31,0,11949,1.0,0.0
6483,592,0,1829,1238,-591,591,0,6910,0.0,1.0
6486,60,0,131,71,-60,55,0,7170,1.0,0.0
6488,9252,9015,30327,30090,-237,227,807,382792,1.0,0.0
6490,121,0,173,52,-121,108,0,6605,0.0,1.0
6492,120,150,808,839,31,-30,0,3325,1.0,0.0
6493,207,297,488,579,91,-90,114,23448,1.0,0.0
6494,211,175,550,514,-36,36,0,7401,0.0,1.0
6495,90,0,458,368,-90,90,0,7134,1.0,0.0
6497,146,0,266,120,-146,146,0,7010,0.0,1.0
6498,704,0,5707,5089,-618,607,47,153781,1.0,0.0
6499,2703,2143,14559,13968,-591,-16,61,68935,0.0,1.0
6500,221,0,552,331,-221,221,0,7332,0.0,1.0
6501,380,1314,689,1623,934,-935,0,4284,0.0,1.0
6502,56952,51254,363305,357523,-5782,5493,1179,2154623,0.0,1.0
6505,149,0,1066,917,-149,149,0,3129,0.0,1.0
6506,1179,2851,11369,13021,1652,-1670,37,60446,1.0,0.0
6508,12993,6785,78921,72683,-6238,6208,146,347970,1.0,0.0
6509,3722,5321,22388,23988,1600,-1600,0,40949,0.0,1.0
6510,89,0,640,553,-87,52,0,3486,0.0,1.0
6511,37431,32001,365300,359869,-5431,5381,327,595296,0.0,1.0
6513,10308,0,60585,50278,-10307,10308,0,32637,0.0,1.0
6515,116,0,283,167,-116,116,0,3593,0.0,1.0
6516,1737,1226,7956,7443,-513,505,38,42349,0.0,1.0
6518,131,0,994,862,-132,131,0,11879,1.0,0.0
6520,191,0,1074,884,-190,148,0,16666,1.0,0.0
6522,424,130,1831,1537,-294,294,45,11035,0.0,1.0
6523,58,0,250,192,-58,58,0,5058,0.0,1.0
6525,44,0,314,273,-41,39,0,2835,0.0,1.0
6527,30,0,92,50,-42,37,3,3808,1.0,0.0
6529,59,0,96,38,-58,56,0,1303,1.0,0.0
6530,30,0,39,8,-31,28,0,2400,0.0,1.0
6533,5744,4087,25888,24233,-1655,1651,65,189480,0.0,1.0
6534,135,0,202,67,-135,133,0,9378,0.0,1.0
6535,1548,1038,4023,2797,-1226,1227,45,14083,0.0,1.0
6537,452,452,2533,2535,2,-2,37,8932,0.0,1.0
6538,30,0,64,35,-29,29,32,2842,0.0,1.0
6540,26342,22016,125116,120902,-4214,4169,303,820738,0.0,1.0
6541,1892,0,7784,5892,-1892,1891,39,9209,1.0,0.0
6544,17159,13707,134676,131225,-3451,3446,293,528908,1.0,0.0
6545,404,0,2159,1755,-404,388,3,59142,1.0,0.0
6546,5014,0,25723,20701,-5022,5015,31,131178,0.0,1.0
6547,441,0,712,272,-440,440,26,4616,1.0,0.0
6548,1658,0,5816,4155,-1661,1660,0,15118,1.0,0.0
6549,111654,94875,310830,293277,-17553,15951,632,605993,0.0,1.0
6550,2028,1176,7247,6391,-856,832,134,58478,0.0,1.0
6554,9191,4458,45884,41148,-4736,4733,0,41503,0.0,1.0
6555,146,0,558,412,-146,146,43,1774,1.0,0.0
6556,35505,24431,164318,153258,-11060,10794,199,129137,0.0,1.0
6557,1332,0,4628,3297,-1331,1332,0,15921,0.0,1.0
6558,29,116,412,463,51,-87,15,18161,1.0,0.0
6559,8543,5465,58895,55810,-3085,3064,487,521560,0.0,1.0
6560,10946,2011,39629,30723,-8906,8866,124,88781,0.0,1.0
6562,510,1822,564,1876,1312,-1312,0,12130,0.0,1.0
6564,31,0,4,0,-4,4,49,36662,0.0,1.0
6566,1201,463,3137,2399,-738,738,0,16244,0.0,1.0
6567,964,1189,8126,8353,227,-226,0,21122,0.0,1.0
6568,147,0,245,98,-147,147,0,2521,1.0,0.0
6569,177,0,652,475,-177,163,0,3455,0.0,1.0
6570,164,149,8411,8344,-67,-5,62,142735,0.0,1.0
6571,13333,4520,123324,114503,-8821,8799,679,626183,0.0,1.0
6573,3652,4412,25433,26167,734,-847,147,194325,0.0,1.0
6574,592,0,1374,782,-592,592,0,7376,0.0,1.0
6575,147,0,328,181,-147,147,0,3022,1.0,0.0
6577,90,0,262,172,-90,90,0,2249,0.0,1.0
6578,531,1177,3632,4281,649,-648,0,23170,0.0,1.0
6579,1530,0,571,642,71,-71,0,1622,0.0,1.0
6580,3961,3572,13192,12766,-426,374,239,279988,0.0,1.0
6582,30300,26727,117165,113602,-3563,3381,705,1271937,1.0,0.0
6583,43267,11376,330676,298624,-32052,32191,254,781670,0.0,1.0
6584,119,0,550,431,-119,118,0,8799,1.0,0.0
6586,18608,14857,72191,68402,-3789,3750,178,674482,0.0,1.0
6588,88,0,152,65,-87,87,0,6112,1.0,0.0
6589,177,523,533,847,314,-349,10,22220,1.0,0.0
6590,29,0,76,40,-36,28,0,2873,1.0,0.0
6591,2268,593,22983,20839,-2144,1616,530,643516,0.0,1.0
6592,13829,10244,41879,38293,-3586,2364,194,129691,0.0,1.0
6593,30,0,30,0,-30,30,0,4544,0.0,1.0
6594,181184,114611,1653161,1586600,-66561,66431,581,1195176,0.0,1.0
6597,580,0,1290,710,-580,580,0,7833,0.0,1.0
6599,447,0,726,278,-448,447,0,1491,0.0,1.0
6600,73,0,124,51,-73,72,0,2312,0.0,1.0
6602,45344,24434,425533,404583,-20950,20511,933,2781617,0.0,1.0
6603,119,0,343,224,-119,119,48,6677,0.0,1.0
6606,308,4925,677,312,-365,-4617,42,20488,0.0,1.0
6607,0,0,12,6,-6,0,0,3602,1.0,0.0
6608,261,0,2481,2170,-311,256,48,140762,1.0,0.0
6609,151,0,4873,5077,204,-362,0,89966,1.0,0.0
6610,88,0,103,15,-88,29,0,2917,0.0,1.0
6611,122,61,386,329,-57,57,0,19350,0.0,1.0
6612,1932,84,25853,24005,-1848,1783,33,105556,0.0,1.0
6613,147,0,1594,1445,-149,142,0,7337,0.0,1.0
6615,421,0,2533,2113,-420,330,0,13373,0.0,1.0
6618,3904,2592,18012,16930,-1082,1044,30,119254,0.0,1.0
6619,120,0,174,57,-117,117,0,2459,0.0,1.0
6620,60,0,334,274,-60,54,0,3789,1.0,0.0
6622,59,0,127,68,-59,59,0,2737,1.0,0.0
6624,59,59,97,97,0,0,2,706,1.0,0.0
6625,293,0,838,544,-294,292,17,9021,0.0,1.0
6626,89,354,113,379,266,-266,22,13336,0.0,1.0
6627,520,432,2528,2440,-88,-52,0,10626,1.0,0.0
6629,30,0,53,23,-30,30,0,2853,1.0,0.0
6633,0,0,3,0,-3,0,23,6271,1.0,0.0
6634,64516,11344,610088,556878,-53210,52924,341,555906,0.0,1.0
6635,119,121,785,787,2,-1,0,13254,0.0,1.0
6637,30,0,55,24,-31,25,0,4404,0.0,1.0
6638,24766,25472,117181,117891,710,-711,62,316160,1.0,0.0
6639,2393,1182,9688,8476,-1212,1208,40,44512,0.0,1.0
6641,147,0,366,218,-148,147,24,13282,0.0,1.0
6642,9058,8628,40712,40230,-482,411,419,310606,0.0,1.0
6644,811,363,2738,2289,-449,449,18,27872,1.0,0.0
6645,31,0,76,40,-36,31,18,17565,0.0,1.0
6648,1160,716,12445,12594,149,-149,0,15717,0.0,1.0
6649,600,783,2457,2641,184,-190,0,19581,0.0,1.0
6650,120,0,179,60,-119,120,70,5920,1.0,0.0
6651,293,0,676,383,-293,293,0,1984,1.0,0.0
6653,661,0,1176,516,-660,660,40,8615,0.0,1.0
6654,1900,1083,5950,5134,-816,817,69,62401,1.0,0.0
6657,362,123,2133,1844,-289,240,144,100202,1.0,0.0
6658,1879,0,8232,6353,-1879,1879,95,44816,1.0,0.0
6660,29,0,41,12,-29,29,0,3204,1.0,0.0
6661,87,0,228,141,-87,87,0,11890,0.0,1.0
6663,73,0,108,35,-73,72,0,4650,0.0,1.0
6664,29,0,29,0,-29,29,0,186,0.0,1.0
6667,293,0,473,177,-296,293,0,3136,0.0,1.0
6668,105,0,133,28,-105,30,15,4743,0.0,1.0
6669,44,0,71,27,-44,44,0,2449,0.0,1.0
6670,45,0,115,71,-44,39,0,3280,0.0,1.0
6671,651,353,1922,1624,-298,296,38,17871,0.0,1.0
6672,0,0,461,267,-194,0,83,45686,0.0,1.0
6673,118,0,1369,1251,-118,117,0,10121,1.0,0.0
6674,181,0,483,303,-180,181,0,3889,0.0,1.0
6675,30,0,44,15,-29,29,11,484,1.0,0.0
6680,1811,1017,7241,6449,-792,782,70,31149,1.0,0.0
6681,59,0,75,18,-57,57,1,2127,0.0,1.0
6682,452,8323,936,476,-460,-7871,0,16485,1.0,0.0
6683,30,0,32,2,-30,30,0,3530,0.0,1.0
6684,60,0,228,169,-59,44,0,4084,0.0,1.0
6687,58,0,137,79,-58,53,43,2783,0.0,1.0
6688,214,0,1371,1156,-215,214,0,9935,0.0,1.0
6689,234,65,404,750,346,-346,39,3839,0.0,1.0
6691,60,0,290,230,-60,60,27,2639,1.0,0.0
6692,1227,0,2103,877,-1226,1225,0,13830,1.0,0.0
6693,60,151,154,243,89,-91,0,5739,1.0,0.0
6694,177,0,269,92,-177,176,0,2611,1.0,0.0
6696,9077,861,49433,40995,-8438,5779,233,180281,0.0,1.0
6697,387,453,998,1064,66,-66,0,3875,1.0,0.0
6698,120,0,313,193,-120,120,0,3175,0.0,1.0
6699,151,0,995,845,-150,150,0,3643,0.0,1.0
6700,56046,43919,195937,183790,-12147,11655,279,706313,1.0,0.0
6701,117,0,166,50,-116,117,0,6293,0.0,1.0
6702,147,88,1343,1285,-58,59,42,29707,0.0,1.0
6703,60,0,268,208,-60,60,0,5626,0.0,1.0
6704,151,0,3103,2952,-151,150,9,5575,0.0,1.0
6707,264,0,391,127,-264,265,0,5438,0.0,1.0
6708,155,0,2337,2184,-153,3,0,11439,0.0,1.0
6710,30,0,141,111,-30,30,0,2883,0.0,1.0
6712,4899,4634,18891,18648,-243,192,308,473599,0.0,1.0
6713,351,0,7390,7039,-351,351,0,29396,1.0,0.0
6714,486,265,1297,1076,-221,210,0,21444,0.0,1.0
6717,176,0,364,188,-176,174,14,20616,0.0,1.0
6720,343,60,1304,1022,-282,283,0,29220,0.0,1.0
6721,120,301,760,940,180,-248,0,3950,0.0,1.0
6722,379,265,1668,1553,-115,113,119,48707,0.0,1.0
6723,424,0,1065,640,-425,420,88,11022,1.0,0.0
6724,8522,2855,25166,19500,-5666,5559,119,105217,0.0,1.0
6727,644,234,3675,3265,-410,410,6,45571,1.0,0.0
6729,508,0,4992,4488,-504,504,48,20627,1.0,0.0
6730,2220,1762,12998,12544,-454,457,43,70692,0.0,1.0
6731,8270,1682,20049,13906,-6143,6144,32,62243,0.0,1.0
6733,117,4281,2525,6689,4164,-4165,0,13316,0.0,1.0
6734,44,0,71,30,-41,39,0,2779,0.0,1.0
6735,1835,12254,13178,23598,10420,-10419,0,56168,0.0,1.0
6737,1171,0,3916,2745,-1171,1159,0,7711,0.0,1.0
6740,673,406,7071,6778,-293,264,33,55807,0.0,1.0
6741,1179,0,3592,2403,-1189,1160,49,7104,0.0,1.0
6742,30034,14044,194758,177576,-17182,15976,74,288839,0.0,1.0
6743,8747,6299,23679,21236,-2443,2442,9,30270,0.0,1.0
6744,29,0,29,0,-29,29,33,2236,0.0,1.0
6746,6530,8299,34250,36016,1766,-1966,326,293829,0.0,1.0
6748,211,0,443,232,-211,211,26,5993,0.0,1.0
6749,528,0,2807,2281,-526,526,77,33015,0.0,1.0
6750,1884,0,8887,7005,-1882,1883,0,32316,0.0,1.0
6752,0,0,634,512,-122,122,0,27855,0.0,1.0
6754,126,0,263,135,-128,126,113,25173,0.0,1.0
6755,294,0,3787,3492,-295,225,0,2487,0.0,1.0
6756,58,0,65,11,-54,54,0,4154,1.0,0.0
6758,762,0,1785,1023,-762,762,68,15536,0.0,1.0
6759,60,0,294,235,-59,59,0,4734,0.0,1.0
6761,417,0,1637,1111,-526,409,126,33220,0.0,1.0
6762,152,0,276,124,-152,150,0,11609,0.0,1.0
6763,60,0,105,46,-59,56,0,2753,1.0,0.0
6765,30,0,51,22,-29,29,0,3038,0.0,1.0
6767,2074,0,17273,14989,-2284,2073,94,79215,1.0,0.0
6769,146,73,381,310,-71,74,36,25529,0.0,1.0
6770,392,0,1286,894,-392,392,14,36927,1.0,0.0
6771,237,139,1040,944,-96,96,9,51731,1.0,0.0
6774,59,0,197,138,-59,59,0,1235,0.0,1.0
6775,149,0,542,392,-150,148,0,8795,1.0,0.0
6776,148,258,224,332,108,-108,15,6560,0.0,1.0
6777,60,0,105,45,-60,60,105,10092,0.0,1.0
6778,59,0,122,63,-59,59,0,2764,0.0,1.0
6780,61,0,61,0,-61,61,0,2912,1.0,0.0
6781,59,0,104,45,-59,58,50,2466,0.0,1.0
6782,30,0,249,220,-29,29,0,5929,0.0,1.0
6783,5759,4080,14993,13290,-1703,1699,121,122291,1.0,0.0
6784,719,0,10773,11256,483,-491,0,26078,0.0,1.0
6785,122,0,658,530,-128,121,50,5620,1.0,0.0
6786,30,0,39,9,-30,30,0,4330,1.0,0.0
6788,0,0,29,20,-9,0,0,543,0.0,1.0
6790,148,137,33,21,-12,11,0,1610,0.0,1.0
6791,298,0,709,413,-296,297,62,18570,1.0,0.0
6792,103,592,935,1423,488,-493,0,16168,0.0,1.0
6793,58,0,118,60,-58,58,0,2552,0.0,1.0
6794,249,0,389,140,-249,249,0,3145,0.0,1.0
6798,1342,477,3316,2451,-865,793,15,23280,0.0,1.0
6802,45,104,101,154,53,-60,13,945,0.0,1.0
6804,295,0,1462,1169,-293,295,0,21005,1.0,0.0
6805,20072,2857,66150,48339,-17811,17215,25,56892,0.0,1.0
6806,3396,1518,8676,7256,-1420,1151,180,157692,1.0,0.0
6807,3415,5472,19257,21289,2032,-2056,350,153565,0.0,1.0
6808,421,0,19099,18678,-421,422,17,64060,0.0,1.0
6810,29,0,30,0,-30,29,0,738,1.0,0.0
6811,699,0,2314,1616,-698,620,0,5256,0.0,1.0
6812,269,0,682,415,-267,268,12,13375,0.0,1.0
6813,1141,2105,7163,8125,962,-963,36,34691,0.0,1.0
6815,59,0,101,42,-59,59,21,5045,0.0,1.0
6817,59,0,186,128,-58,59,0,2333,1.0,0.0
6818,30,0,37,7,-30,29,24,2182,0.0,1.0
6820,29,0,108,80,-28,29,0,2484,0.0,1.0
6821,1181,447,4144,3410,-734,721,0,47111,1.0,0.0
6822,5231,4056,14700,13526,-1174,1175,73,169436,1.0,0.0
6823,44,0,56,14,-42,42,0,3279,1.0,0.0
6824,420,601,1949,2131,182,-182,0,10105,1.0,0.0
6826,416,0,1118,702,-416,416,0,20678,1.0,0.0
6827,6808,2038,53409,48640,-4769,4698,201,431606,1.0,0.0
6831,59,0,137,78,-59,59,0,3443,0.0,1.0
6832,1133,275,3760,2964,-796,776,43,46033,0.0,1.0
6833,6832,7307,12233,12710,477,-513,37,55763,0.0,1.0
6835,601,0,1609,1009,-600,601,49,4246,0.0,1.0
6836,59,0,144,86,-58,59,0,2547,0.0,1.0
6839,2083,496,14387,12800,-1587,1587,0,8350,0.0,1.0
6840,208,0,1814,1567,-247,204,20,65303,1.0,0.0
6841,1892,3073,12062,13244,1182,-1181,36,45224,0.0,1.0
6842,177,0,1613,1436,-177,176,27,45842,0.0,1.0
6844,30,0,42,12,-30,30,0,2660,1.0,0.0
6845,59,208,247,395,148,-149,0,3737,0.0,1.0
6846,3820,3443,8741,8370,-371,376,278,147878,1.0,0.0
6848,5312,2378,37415,34481,-2934,2929,30,55951,0.0,1.0
6849,2615,3009,12626,12947,321,-438,558,351415,0.0,1.0
6850,26903,9400,134971,117465,-17506,17503,185,394023,0.0,1.0
6852,60,0,914,854,-60,51,0,5124,0.0,1.0
6856,17022,9786,119204,112845,-6359,5911,113,109080,0.0,1.0
6857,31,0,176,146,-30,31,0,1544,1.0,0.0
6861,2693,1433,17708,16443,-1265,989,188,217396,1.0,0.0
6864,175,323,684,833,149,-160,41,5349,0.0,1.0
6865,1815,328,17765,16278,-1487,1486,36,37868,1.0,0.0
6866,31,0,40,9,-31,31,0,391,1.0,0.0
6868,118,0,440,322,-118,118,0,5487,0.0,1.0
6872,120,149,238,269,31,-32,0,4790,1.0,0.0
6873,58,0,251,193,-58,47,0,2601,0.0,1.0
6874,60,0,269,261,-8,8,39,8159,0.0,1.0
6876,4986,593,19881,15531,-4350,4347,126,126028,0.0,1.0
6880,154,115,467,428,-39,39,0,4160,0.0,1.0
6881,293,0,325,33,-292,292,0,2133,0.0,1.0
6882,336,0,2514,2168,-346,315,0,38393,1.0,0.0
6883,88,938,841,1691,850,-865,0,4460,1.0,0.0
6884,467,174,999,707,-292,292,0,3619,0.0,1.0
6885,149,0,288,140,-148,149,3,2692,0.0,1.0
6886,8201,4724,46728,43249,-3479,3464,94,128717,0.0,1.0
6888,152,0,164,12,-152,152,5,486,1.0,0.0
6889,5721,5485,49740,49515,-225,207,212,304261,1.0,0.0
6890,118,118,299,296,-3,0,0,9228,0.0,1.0
6891,29,0,42,14,-28,27,0,2501,0.0,1.0
6892,103,0,538,436,-102,95,0,12290,1.0,0.0
6893,3499,0,13045,9540,-3505,3497,69,10051,0.0,1.0
6894,1878,0,5400,3528,-1872,1872,110,40598,0.0,1.0
6897,290,0,547,253,-294,290,0,4294,0.0,1.0
6899,30,0,48,19,-29,29,0,4379,0.0,1.0
6900,1620,1308,3859,5471,1612,-204,107,227445,0.0,1.0
6902,1564,1382,5762,5581,-181,161,0,80289,1.0,0.0
6904,29,0,48,19,-29,29,0,2571,0.0,1.0
6905,88,0,109,22,-87,87,24,2714,0.0,1.0
6907,1035,0,6509,5475,-1034,1034,0,7336,1.0,0.0
6910,148,595,1292,1726,434,-447,29,9641,1.0,0.0
6913,10104,0,24394,14290,-10104,10104,0,14687,0.0,1.0
6915,29,0,55,26,-29,29,0,2951,0.0,1.0
6916,145,0,260,110,-150,145,76,6976,0.0,1.0
6917,30,149,18,140,122,-122,0,2356,1.0,0.0
6919,75,0,82,7,-75,70,0,14884,0.0,1.0
6920,17009,8549,186820,178326,-8494,8453,190,955551,0.0,1.0
6921,1646,1850,8608,8817,209,-370,46,125834,0.0,1.0
6923,1545,331,5887,4676,-1211,1207,46,29570,0.0,1.0
6926,15748,6651,97777,88681,-9096,9080,141,512391,1.0,0.0
6928,448,90,1612,1224,-388,355,0,16295,1.0,0.0
6929,59,0,106,48,-58,59,0,2841,1.0,0.0
6930,2458,1547,16422,15513,-909,910,5,33426,0.0,1.0
6932,2276,1479,14527,13738,-789,491,207,81593,1.0,0.0
6933,1153,1005,11521,11371,-150,152,31,92925,0.0,1.0
6934,353,0,4650,4289,-361,353,32,9183,1.0,0.0
6936,28406,14457,112281,98336,-13945,13863,414,215151,0.0,1.0
6939,31,0,293,263,-30,28,44,13566,0.0,1.0
6941,61,0,119,58,-61,20,140,72051,0.0,1.0
6944,3169,5788,17151,19472,2321,-2625,0,33737,1.0,0.0
6945,418,0,3222,2805,-417,413,0,20095,1.0,0.0
6946,58,0,79,20,-59,58,0,1036,1.0,0.0
6947,145,142,17,5,-12,4,30,504,0.0,1.0
6948,562,403,1818,1661,-157,137,14,14131,0.0,1.0
6949,915,3083,39022,41120,2098,-2144,99,99388,0.0,1.0
6950,59,0,103,45,-58,58,32,2406,1.0,0.0
6953,31,0,269,176,-93,31,155,79468,0.0,1.0
6954,148,104,312,268,-44,44,25,4053,0.0,1.0
6955,10306,5597,51047,46181,-4866,4702,632,678074,0.0,1.0
6956,880,644,2204,1929,-275,276,46,45392,0.0,1.0
6957,3780,0,18467,37976,19509,-19509,27,17313,1.0,0.0
6958,11208,5682,55470,49990,-5480,5429,678,1086559,0.0,1.0
6959,59,0,196,138,-58,56,43,2475,0.0,1.0
6961,487,0,9774,9286,-488,485,0,26062,0.0,1.0
6963,135,90,1594,1518,-76,20,36,55484,0.0,1.0
6965,120,0,213,93,-120,120,0,4498,0.0,1.0
6966,1632,0,16559,14335,-2224,1629,30,69349,1.0,0.0
6967,1734,509,4084,2920,-1164,1165,164,91113,0.0,1.0
6968,44,0,45,1,-44,43,0,2268,0.0,1.0
6970,30,0,70,40,-30,30,0,2559,0.0,1.0
6971,860,265,2276,1681,-595,594,25,33711,0.0,1.0
6972,572,1917,2015,1515,-500,-1347,105,15778,0.0,1.0
6974,4274,3603,14579,13877,-702,669,276,165735,1.0,0.0
6975,120,0,414,295,-119,120,27,7544,1.0,0.0
6979,757,1030,5140,5412,272,-275,7,65042,0.0,1.0
6980,90,0,604,515,-89,80,0,4723,0.0,1.0
6981,179,206,1856,1883,27,-28,0,19144,1.0,0.0
6982,1273,294,5037,4020,-1017,931,40,23852,1.0,0.0
6983,741,0,1659,919,-740,741,32,13236,0.0,1.0
6986,4797,5184,40036,40422,386,-427,75,37533,0.0,1.0
6987,54379,51359,168436,165417,-3019,3018,91,155373,0.0,1.0
6990,15304,15614,90390,91316,926,-1365,354,304448,0.0,1.0
6991,60,181,457,578,121,-120,0,1463,0.0,1.0
6993,2262,1990,4482,4213,-269,263,112,94915,1.0,0.0
6994,207,0,923,714,-209,197,44,15112,0.0,1.0
6995,300,61,1770,1530,-240,240,13,10375,0.0,1.0
6996,177,387,615,824,209,-210,32,3549,0.0,1.0
6998,1595,857,7961,7221,-740,672,0,39451,0.0,1.0
6999,87,0,488,371,-117,87,66,26608,1.0,0.0
7000,44,0,174,128,-46,40,0,6896,0.0,1.0
7002,178,0,315,137,-178,168,0,18500,0.0,1.0
7003,306,0,675,369,-306,306,0,3196,1.0,0.0
7004,17127,18723,106138,107578,1440,-1614,272,288976,0.0,1.0
7005,310,2412,1171,3273,2102,-2102,33,11291,0.0,1.0
7008,357,1788,5446,6877,1431,-1470,0,5670,0.0,1.0
7009,1045,1077,1467,1499,32,-32,40,7211,0.0,1.0
7010,275,0,2229,1954,-275,265,7,16715,0.0,1.0
7012,29,0,75,46,-29,29,0,3125,0.0,1.0
7013,45,0,62,18,-44,41,0,3525,0.0,1.0
7015,30,0,42,13,-29,29,0,2343,1.0,0.0
7016,1040,0,2641,1601,-1040,1040,0,6727,0.0,1.0
7017,30,0,42,12,-30,30,0,2510,1.0,0.0
7019,30,0,63,33,-30,30,0,3821,0.0,1.0
7021,0,313,0,0,0,0,0,224,0.0,1.0
7022,183,0,287,103,-184,183,0,10722,1.0,0.0
7023,2055,2626,16151,16723,572,-586,40,25300,0.0,1.0
7024,264,0,753,489,-264,211,95,42317,1.0,0.0
7026,409,874,2677,3143,466,-466,50,22720,0.0,1.0
7027,117,113,162,201,39,-39,18,3316,0.0,1.0
7029,147,158,325,336,11,-11,42,6812,0.0,1.0
7030,45,0,72,27,-45,45,0,2682,1.0,0.0
7033,58,0,80,27,-53,53,0,4816,1.0,0.0
7034,459,612,9395,9549,154,-154,10,17064,0.0,1.0
7035,12448,1393,66298,55245,-11053,11055,103,181565,1.0,0.0
7037,5898,5860,26633,25901,-732,36,117,291212,0.0,1.0
7038,226,0,253,29,-224,224,8,6025,0.0,1.0
7039,30,0,33,3,-30,26,31,2525,1.0,0.0
7040,1311,642,4722,4042,-680,646,210,190370,0.0,1.0
7041,48747,53213,298998,303465,4467,-4642,230,309286,1.0,0.0
7042,17778,9862,94756,86848,-7908,7067,174,260626,1.0,0.0
7043,60,0,93,35,-58,59,13,8275,0.0,1.0
7044,1371,1023,6492,6088,-404,331,47,74192,0.0,1.0
